EMPRESA;ID_EMPRESA;TIPO_OPERADOR;ANNO;TRIMESTRE;FECHA;HORA_INICIO;HORA_FIN;DURACION;PROGRAMA;CLASIFICACION;GENERO;TIPO;CLOSED_CAPTION;LENGUA_SENAS;SUBTITULADO;LENGUAS_NATIVAS
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:26:00;14:27:59;00:01:59;¡EUREKA! APRENDE EN CASA;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:27:59;14:28:06;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:28:07;14:28:16;00:00:09;EUREKA - BUMPER - CHIRP;INFANTIL;INFANTIL;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:28:16;14:39:15;00:10:59;CHIRP  ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:39:16;14:39:23;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:39:23;14:39:32;00:00:09;EUREKA - BUMPER - CHIRP;INFANTIL;INFANTIL;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:39:33;14:50:32;00:10:59;CHIRP  ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:50:33;14:50:40;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:50:40;14:51:25;00:00:45;ZOO CHIAPAS ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:51:26;14:52:11;00:00:45;ZOO CHIAPAS ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:52:11;14:55:01;00:02:50;NUEVAS AVENTURAS CC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:55:01;14:55:49;00:00:48;NOS DESLIZAMOS;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:55:50;14:56:38;00:00:48;PROMO GUILLERMINA - CAPITAL;INFANTIL;INFANTIL;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:56:39;14:56:59;00:00:20;EUREKA MINICABEZOTE 7 A 12 ANOS;INFANTIL;INFANTIL;MINICABEZOTE;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:56:59;14:57:14;00:00:15;EUREKA ADVERTENCIA 7 A 12 ANOS;INFANTIL;INFANTIL;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:57:14;14:58:53;00:01:39;¡EUREKA! APRENDE EN CASA;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:58:54;14:59:01;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;14:59:01;15:11:06;00:12:05;PA LAS QUE SEA ;INFANTIL;INFANTIL;CIVICO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:11:07;15:23:46;00:12:39;PA LAS QUE SEA ;INFANTIL;INFANTIL;CIVICO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:23:46;15:24:27;00:00:41;QUE TAL SI - BAILAMOS KPOP;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:24:28;15:25:12;00:00:44;QUE TAL SI - NINOS - BICICLETA CC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:25:13;15:26:03;00:00:50;PROMO IDENTIDAD 2;INFANTIL;INFANTIL;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:26:03;15:26:53;00:00:50;COREOGRAFIA HIMNO JIMMY;INFANTIL;INFANTIL;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:26:53;15:28:32;00:01:39;SUPER PANAS;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:28:33;15:34:04;00:05:31;AMIGOS SIN FRONTERAS;INFANTIL;INFANTIL;EDUCATIVO;NINGUNO;NO;SI;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:34:05;15:35:24;00:01:19;SUPER PANAS;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:35:24;15:37:23;00:01:59;¡EUREKA! APRENDE EN CASA;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:37:24;15:37:31;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:37:31;15:50:28;00:12:57;NEURO QUE ;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:50:29;15:51:32;00:01:03;QUE TAL SI - EXPLORAMOS CC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:51:32;15:52:27;00:00:55;PAQUEAMOSCC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:52:27;15:55:01;00:02:34;VIDEO CLIP EUREKA- HIMNO;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;SI;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:55:01;15:55:38;00:00:37;PROMO LOS BIZCOHOS DE RUBIELA;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:55:39;15:55:59;00:00:20;EUREKA MINICABEZOTE 13 A 16 ANOS;ADOLESCENTE;NO FICCIÓN;MINICABEZOTE;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:56:00;15:56:15;00:00:15;EUREKA ADVERTENCIA 13 A 16 Y ADULTOS;INFANTIL;INFANTIL;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:56:15;15:57:54;00:01:39;¡EUREKA! APRENDE EN CASA;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:57:55;15:58:02;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;15:58:02;16:05:26;00:07:24;LAS MIL Y UNA TARDES ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:05:27;16:13:07;00:07:40;LAS MIL Y UNA TARDES ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:13:08;16:13:23;00:00:15;CABEZOTE CONECTADOS 2016;FAMILIAR;NO FICCIÓN;CABEZOTE CONECTADOS;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:13:23;16:16:14;00:02:51;CONECTADOS ETICA  ;FAMILIAR;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:16:14;16:16:29;00:00:15;CABEZOTE CONECTADOS 2016;FAMILIAR;NO FICCIÓN;CABEZOTE CONECTADOS;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:16:30;16:19:21;00:02:51;CONECTADOS ETICA  ;FAMILIAR;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:19:22;16:19:37;00:00:15;CABEZOTE CONECTADOS 2016;FAMILIAR;NO FICCIÓN;CABEZOTE CONECTADOS;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:19:37;16:22:26;00:02:49;CONECTADOS ETICA  ;FAMILIAR;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:22:26;16:23:16;00:00:50;NOS EXPRESAMOS;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:23:17;16:25:37;00:02:20;PROYECTO DE VIDA CC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:25:38;16:26:13;00:00:35;PROMO HORARIOS CRONICAS ELEFANTILESMONI;INFANTIL;INFANTIL;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:26:13;16:33:59;00:07:46;SIN FILTRO  ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:34:00;16:41:43;00:07:43;SIN FILTRO  ;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:41:43;16:45:38;00:03:55;CIUDADANA PREOCUPADA;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:45:38;16:47:07;00:01:29;¡EUREKA! APRENDE EN CASA;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:47:08;16:47:15;00:00:07;CORTINILLA SALIDA FUTIC PROGRAMAS;FAMILIAR;NO FICCIÓN;CORTINILLA;ND;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:47:15;16:51:05;00:03:50;CIUDADANA PREOCUPADA;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:51:05;16:52:04;00:00:59;QUE TAL SI - JUGAMOS JUNTOSCC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:52:05;16:54:22;00:02:17;SER NORMAL CC;INFANTIL;INFANTIL;EDUCATIVO;TRANSCRIPCIÓN MANUAL;SI;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:54:22;16:55:10;00:00:48;PROMO GUILLERMINA - CAPITAL;INFANTIL;INFANTIL;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:55:11;16:55:41;00:00:30;PROMO MANU O LA ILUSION DEL TIEMPO;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:55:41;16:57:31;00:01:50;REACCIONANDO A PA LAS QUE SEA;INFANTIL;INFANTIL;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:57:31;16:58:06;00:00:35;PARRILLA DIARIA 31 MARZO - 5PM;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:58:07;16:58:44;00:00:37;PROMO LOS BIZCOHOS DE RUBIELA;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:58:45;16:58:56;00:00:11;YA VIENE MESA CAP Y DESPUES PA LAS;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:58:56;16:59:14;00:00:18;PREVENTIVO 12 CC;FAMILIAR;INFORMATIVO;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;16:59:14;17:19:40;00:20:26;MESA CAPITAL ;FAMILIAR;NO FICCIÓN;ENTREVISTAS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:19:40;17:20:34;00:00:54;CONOCIENDO EL CPIP - CPIP;FAMILIAR;INFORMATIVO;CRC;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:20:35;17:21:12;00:00:37;PROMO LOS BIZCOHOS DE RUBIELA;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:21:13;17:21:55;00:00:42;PROMO MESA EN LA CALLE SOSTENIMIENTO;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:21:56;17:22:43;00:00:47;PROMO MOVILIZATORIOS AVISPANDO LA CAPITAL;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:22:43;17:41:23;00:18:40;MESA CAPITAL ;FAMILIAR;NO FICCIÓN;ENTREVISTAS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:41:23;17:42:23;00:01:00;CONSERVAMOS LA VIDA POR NATURALEZA - CARDIQUE;FAMILIAR;INFORMATIVO;CRC;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:42:23;17:43:12;00:00:49;PROMO LANZAMIENTO RELATOS POR VENIR;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:43:12;17:43:47;00:00:35;PROMO AUDIENCIAS PQRS;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:43:48;17:44:23;00:00:35;PROMO CAPITAL AHORA MESA CAPITAL;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:44:23;17:56:51;00:12:28;MESA CAPITAL ;FAMILIAR;NO FICCIÓN;ENTREVISTAS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:56:51;17:57:28;00:00:37;PROMO LOS BIZCOHOS DE RUBIELA;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;17:57:30;18:00:21;00:02:51;HIMNO DE COLOMBIA;FAMILIAR;NO FICCIÓN;HIMNO DE COLOMBIA;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:00:21;18:03:19;00:02:58;HIMNO DE BOGOTÁ;FAMILIAR;NO FICCIÓN;HIMNO DE BOGOTÁ;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:03:20;18:03:31;00:00:11;PYA VIENE PA LAS Y DESPUES A VARIAS;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:03:31;18:03:43;00:00:12;PREVENTIVO TODOS CC;FAMILIAR;INFORMATIVO;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:03:44;18:15:54;00:12:10;PA LAS QUE SEA ;INFANTIL;INFANTIL;CIVICO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:15:55;18:17:00;00:01:05;PROMO CERTAMEN CREATEI 1;FAMILIAR;NO FICCIÓN;CIVICO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:17:00;18:17:49;00:00:49;PROMO LANZAMIENTO RELATOS POR VENIR;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:17:49;18:18:26;00:00:37;PROMO LOS BIZCOHOS DE RUBIELA;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:18:27;18:18:57;00:00:30;SPOT GENERICO CAPITAL;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:18:58;18:31:07;00:12:09;PA LAS QUE SEA ;INFANTIL;INFANTIL;CIVICO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:31:07;18:31:56;00:00:49;PROMO LANZAMIENTO RELATOS POR VENIR;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:31:56;18:32:43;00:00:47;PROMO MOVILIZATORIOS AVISPANDO LA CAPITAL;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:32:43;18:33:11;00:00:28;PROMO AUDIENCIAS AUTOREGULACION;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:33:12;18:33:23;00:00:11;YA VIENE A VARIAS Y DESPUES ELEMENTO;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:33:23;18:33:35;00:00:12;PREVENTIVO TODOS CC;FAMILIAR;INFORMATIVO;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:33:36;18:48:13;00:14:37;A VARIAS MANOS   ;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:48:14;18:49:03;00:00:49;PROMO LANZAMIENTO RELATOS POR VENIR;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:49:03;18:59:43;00:10:40;A VARIAS MANOS   ;ADOLESCENTE;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:59:44;18:59:54;00:00:10;CORTINILLA AUDIENCIAS;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;18:59:54;19:00:52;00:00:58;MINUTO DE DIOS;FAMILIAR;NO FICCIÓN;MINUTO DE DIOS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:00:53;19:01:04;00:00:11;YA VIENE ELEMENTO Y DESPUES CUIDADANOS;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:01:04;19:01:16;00:00:12;PREVENTIVO TODOS CC;FAMILIAR;INFORMATIVO;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:01:17;19:26:32;00:25:15;ELEMENTO D ;FAMILIAR;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:26:33;19:28:03;00:01:30;BOLETIN DEL CONSUMIDOR;FAMILIAR;NO FICCIÓN;BOLETIN CONSUMIDOR;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:28:03;19:28:52;00:00:49;PROMO LANZAMIENTO RELATOS POR VENIR;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:28:52;19:29:46;00:00:54;GELMA;FAMILIAR;INFORMATIVO;CRC;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:29:47;19:30:15;00:00:28;PROMO AUDIENCIAS AUTOREGULACION;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:30:15;19:30:26;00:00:11;YA VIENE CUIDADANOS Y DESPUES MESA;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:30:26;19:30:38;00:00:12;PREVENTIVO TODOS CC;FAMILIAR;INFORMATIVO;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:30:39;19:42:35;00:11:56;CUIDADANOS - DIRECTOR POR UN DIA 7 - LOS MANUEL / ALI MILENA DIAZ CC;FAMILIAR;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:42:36;19:43:23;00:00:47;PROMO MOVILIZATORIOS AVISPANDO LA CAPITAL;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:43:23;19:43:52;00:00:29;FIDELIZACION DE CESANTIAS - FONDO NACIONAL DEL AHORRO;FAMILIAR;NO FICCIÓN;PAUTA;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:43:53;19:44:53;00:01:00;INSTITUTO DE BIENESTAR FAMILIAR  ;FAMILIAR;NO FICCIÓN;ICBF;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:44:54;19:57:42;00:12:48;CUIDADANOS - DIRECTOR POR UN DIA 7 - LOS MANUEL / ALI MILENA DIAZ CC;FAMILIAR;NO FICCIÓN;EDUCATIVO;TRANSCRIPCIÓN MANUAL;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:57:42;19:58:19;00:00:37;PROMO LOS BIZCOHOS DE RUBIELA;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:58:20;19:59:07;00:00:47;PROMO MOVILIZATORIOS AVISPANDO LA CAPITAL;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:59:08;19:59:36;00:00:28;PROMO AUDIENCIAS AUTOREGULACION;FAMILIAR;NO FICCIÓN;PROMO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:59:36;19:59:47;00:00:11;YA VIENE MESA Y DESPUES A VARIAS;FAMILIAR;NO FICCIÓN;BUMPER;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;19:59:47;20:00:05;00:00:18;PREVENTIVO 12 CC;FAMILIAR;INFORMATIVO;PREVENTIVO;NINGUNO;NO;NO;NO
Canal Capital;830012587;TV Pública - Regional Abierta;2022;1;2022-03-31;20:00:05;20:27:23;00:27:18;MESA CAPITAL ;FAMILIAR;NO FICCIÓN;ENTREVISTAS;TRANSCRIPCIÓN MANUAL;NO;NO;NO
